日期,国家,确诊人数,治愈人数,死亡人数,新增确诊,新增死亡,现有确诊
5月19日,爱尔兰,24200,19470,1547,88,4,4730
5月20日,爱尔兰,24251,19470,1561,51,14,4781
5月21日,爱尔兰,24315,21060,1571,64,10,3255
5月22日,爱尔兰,24391,21060,1583,76,12,3331
5月23日,爱尔兰,24506,21060,1592,115,9,3446
5月24日,爱尔兰,24582,21060,1604,76,12,3522
5月25日,爱尔兰,24639,21060,1606,57,2,3579
5月26日,爱尔兰,24698,21060,1606,59,0,3638
5月27日,爱尔兰,24735,21060,1615,37,9,3675
5月28日,爱尔兰,24803,22089,1631,68,16,2714
5月29日,爱尔兰,24841,22089,1639,38,8,2752
5月30日,爱尔兰,24876,22089,1645,35,6,2787
5月31日,爱尔兰,24929,22089,1650,53,5,2840
6月1日,爱尔兰,24990,22089,1650,61,0,2901
6月2日,爱尔兰,25062,22089,1650,72,0,2973
6月3日,爱尔兰,25066,22089,1658,4,8,2977
6月4日,爱尔兰,25111,22698,1659,45,1,2413
6月5日,爱尔兰,25142,22698,1664,31,5,2444
6月6日,爱尔兰,25163,22698,1670,21,6,2465
6月7日,爱尔兰,25183,22698,1678,20,8,2485
6月8日,爱尔兰,25201,22698,1679,18,1,2503
6月9日,爱尔兰,25207,22698,1683,6,4,2509
6月10日,爱尔兰,25215,22698,1691,8,8,2517
6月11日,爱尔兰,25231,22698,1695,16,4,2533
6月12日,爱尔兰,25238,22698,1703,7,8,2540
6月13日,爱尔兰,25250,22698,1705,12,2,2552
6月14日,爱尔兰,25295,22698,1705,45,0,2597
6月15日,爱尔兰,25303,22698,1706,8,1,2605
6月16日,爱尔兰,25321,22698,1706,18,0,2623
6月17日,爱尔兰,25334,22698,1709,13,3,2636
6月18日,爱尔兰,25341,22698,1710,7,1,2643
6月19日,爱尔兰,25355,22698,1714,14,4,2657
6月20日,爱尔兰,25368,22698,1714,13,0,2670
6月21日,爱尔兰,25374,22698,1715,6,1,2676
6月22日,爱尔兰,25379,22698,1715,5,0,2681
6月23日,爱尔兰,0,0,0,0,0,0
6月24日,爱尔兰,0,0,0,0,0,0
6月25日,爱尔兰,0,0,0,0,0,0
6月26日,爱尔兰,0,0,0,0,0,0
2月1日,瑞典,,,,,,0
2月2日,瑞典,,,,,,0
2月3日,瑞典,,,,,,0
2月4日,瑞典,,,,,,0
2月5日,瑞典,,,,,,0
2月6日,瑞典,,,,,,0
2月7日,瑞典,,,,,,0
2月8日,瑞典,,,,,,0
2月9日,瑞典,,,,,,0
2月10日,瑞典,,,,,,0
2月11日,瑞典,,,,,,0
2月12日,瑞典,,,,,,0
2月13日,瑞典,,,,,,0
2月14日,瑞典,,,,,,0
2月15日,瑞典,,,,,,0
2月16日,瑞典,,,,,,0
2月17日,瑞典,,,,,,0
2月18日,瑞典,,,,,,0
2月19日,瑞典,,,,,,0
2月20日,瑞典,,,,,,0
2月21日,瑞典,,,,,,0
2月22日,瑞典,,,,,,0
2月23日,瑞典,,,,,,0
2月24日,瑞典,,,,,,0
2月25日,瑞典,,,,,,0
2月26日,瑞典,,,,,,0
2月27日,瑞典,,,,,,0
2月28日,瑞典,,,,,,0
2月29日,瑞典,,,,,,0
3月1日,瑞典,,,,,,0
3月2日,瑞典,,,,,,0
3月3日,瑞典,,,,,,0
3月4日,瑞典,,,,,,0
3月5日,瑞典,,,,,,0
3月6日,瑞典,,,,,,0
3月7日,瑞典,137,1,0,43,0,136
3月8日,瑞典,161,1,0,24,0,160
3月9日,瑞典,203,1,0,42,0,202
3月10日,瑞典,261,1,0,58,0,260
3月11日,瑞典,355,1,0,94,0,354
3月12日,瑞典,500,1,1,145,1,499
3月13日,瑞典,687,1,1,187,0,686
3月14日,瑞典,814,1,1,127,0,813
3月15日,瑞典,961,1,2,147,1,960
3月16日,瑞典,1040,1,3,79,1,1039
3月17日,瑞典,1121,1,7,81,4,1120
3月18日,瑞典,1196,1,8,75,1,1195
3月19日,瑞典,1292,15,10,96,2,1277
3月20日,瑞典,1439,16,11,147,1,1423
3月21日,瑞典,1657,16,16,218,5,1641
3月22日,瑞典,1770,16,20,113,4,1754
3月23日,瑞典,1931,16,21,161,1,1915
3月24日,瑞典,2046,16,25,115,4,2030
3月25日,瑞典,2286,16,36,240,11,2270
3月26日,瑞典,2526,16,62,240,26,2510
3月27日,瑞典,2840,16,77,314,15,2824
3月28日,瑞典,3069,16,105,229,28,3053
3月29日,瑞典,3447,16,105,378,0,3431
3月30日,瑞典,3700,16,110,253,5,3684
3月31日,瑞典,4028,16,146,328,36,4012
4月1日,瑞典,4435,16,180,407,34,4419
4月2日,瑞典,4947,103,239,512,59,4844
4月3日,瑞典,5568,103,308,621,69,5465
4月4日,瑞典,6131,205,358,563,50,5926
4月5日,瑞典,6443,205,373,312,15,6238
4月6日,瑞典,6830,205,401,387,28,6625
4月7日,瑞典,7206,205,477,376,76,7001
4月8日,瑞典,7693,205,591,487,114,7488
4月9日,瑞典,8419,205,687,726,96,8214
4月10日,瑞典,9141,205,793,722,106,8936
4月11日,瑞典,9685,381,870,544,77,9304
4月12日,瑞典,10151,381,887,466,17,9770
4月13日,瑞典,10483,381,899,332,12,10102
4月14日,瑞典,10948,381,919,465,20,10567
4月15日,瑞典,11445,381,1033,497,114,11064
4月16日,瑞典,11927,381,1203,482,170,11546
4月17日,瑞典,12540,550,1333,613,130,11990
4月18日,瑞典,13216,550,1400,676,67,12666
4月19日,瑞典,13822,550,1511,606,111,13272
4月20日,瑞典,14385,550,1540,563,29,13835
4月21日,瑞典,14777,550,1580,392,40,14227
4月22日,瑞典,15322,550,1765,545,185,14772
4月23日,瑞典,16004,550,1937,682,172,15454
4月24日,瑞典,16755,550,2021,751,84,16205
4月25日,瑞典,17567,550,2152,812,131,17017
4月26日,瑞典,18177,1005,2192,610,40,17172
4月27日,瑞典,18640,1005,2194,463,2,17635
4月28日,瑞典,18926,1005,2274,286,80,17921
4月29日,瑞典,19621,1005,2355,695,81,18616
4月30日,瑞典,20302,1005,2462,681,107,19297
5月1日,瑞典,21092,1005,2586,790,124,20087
5月2日,瑞典,21520,1005,2653,428,67,20515
5月3日,瑞典,22082,1005,2669,562,16,21077
5月4日,瑞典,22317,1005,2679,235,10,21312
5月5日,瑞典,22721,4074,2769,404,90,18647
5月6日,瑞典,23216,4074,2854,495,85,19142
5月7日,瑞典,23918,4074,2941,702,87,19844
5月8日,瑞典,24623,4971,3040,705,99,19652
5月9日,瑞典,25265,4971,3175,642,135,20294
5月10日,瑞典,25921,4971,3220,656,45,20950
5月11日,瑞典,26322,4971,3225,401,5,21351
5月12日,瑞典,26670,4971,3256,348,31,21699
5月13日,瑞典,27272,4971,3313,602,57,22301
5月14日,瑞典,27909,4971,3460,637,147,22938
5月15日,瑞典,28582,4971,3529,673,69,23611
5月16日,瑞典,29207,4971,3646,625,117,24236
5月17日,瑞典,29677,4971,3674,470,28,24706
5月18日,瑞典,30143,4971,3679,466,5,25172
5月19日,瑞典,30377,4971,3698,234,19,25406
5月20日,瑞典,30799,4971,3743,422,45,25828
5月21日,瑞典,31523,4971,3831,724,88,26552
5月22日,瑞典,32172,4971,3871,649,40,27201
5月23日,瑞典,32809,4971,3925,637,54,27838
5月24日,瑞典,33188,4971,3992,379,67,28217
5月25日,瑞典,33459,4971,3998,271,6,28488
5月26日,瑞典,33843,4971,4029,384,31,28872
5月27日,瑞典,34440,4971,4125,597,96,29469
5月28日,瑞典,35088,4971,4220,648,95,30117
5月29日,瑞典,35727,4971,4266,639,46,30756
5月30日,瑞典,36476,4971,4350,749,84,31505
5月31日,瑞典,37113,4971,4395,637,45,32142
6月1日,瑞典,37542,4971,4395,429,0,32571
6月2日,瑞典,37814,4971,4403,272,8,32843
6月3日,瑞典,38589,0,4468,775,65,38589
6月4日,瑞典,40803,0,4542,2214,74,40803
6月5日,瑞典,41883,0,4562,1080,20,41883
6月6日,瑞典,42939,0,4639,1056,77,42939
6月7日,瑞典,43887,0,4656,948,17,43887
6月8日,瑞典,44730,0,4659,843,3,44730
6月9日,瑞典,45133,N/A,4694,403,35,#VALUE!
6月10日,瑞典,45924,N/A,4717,791,23,#VALUE!
6月11日,瑞典,46814,N/A,4795,890,78,#VALUE!
6月12日,瑞典,48288,N/A,4814,1474,19,#VALUE!
6月13日,瑞典,49684,N/A,4854,1396,40,#VALUE!
6月14日,瑞典,50931,N/A,4874,1247,20,#VALUE!
6月15日,瑞典,51614,N/A,4874,683,0,#VALUE!
6月16日,瑞典,52383,N/A,4891,769,17,#VALUE!
6月17日,瑞典,53323,N/A,4939,940,48,#VALUE!
6月18日,瑞典,54562,N/A,5041,1239,102,#VALUE!
6月19日,瑞典,56043,N/A,5053,1481,12,#VALUE!
6月20日,瑞典,56043,N/A,5053,0,0,#VALUE!
6月21日,瑞典,56043,N/A,5053,0,0,#VALUE!
6月22日,瑞典,56043,N/A,5053,0,0,#VALUE!
6月23日,瑞典,0,0,0,0,0,0
6月24日,瑞典,0,0,0,0,0,0
6月25日,瑞典,0,0,0,0,0,0
6月26日,瑞典,0,0,0,0,0,0
2月1日,韩国,12,,0,,0,12
2月2日,韩国,15,,0,3,0,15
2月3日,韩国,15,,0,0,0,15
2月4日,韩国,16,,0,1,0,16
2月5日,韩国,18,,0,2,0,18
2月6日,韩国,23,,0,5,0,23
2月7日,韩国,24,,0,1,0,24
2月8日,韩国,24,,0,0,0,24
2月9日,韩国,27,,0,3,0,27
2月10日,韩国,27,,0,0,0,27
2月11日,韩国,28,,0,1,0,28
2月12日,韩国,28,,0,0,0,28
2月13日,韩国,28,,0,0,0,28
2月14日,韩国,28,,0,0,0,28
2月15日,韩国,28,,0,0,0,28
2月16日,韩国,29,,0,1,0,29
2月17日,韩国,30,,0,1,0,30
2月18日,韩国,31,,0,1,0,31
2月19日,韩国,51,,0,20,0,51
2月20日,韩国,104,,1,53,1,104
2月21日,韩国,204,,1,100,0,204
2月22日,韩国,346,,2,142,1,346
2月23日,韩国,602,,5,256,3,602
2月24日,韩国,763,,7,161,2,763
2月25日,韩国,977,,10,214,3,977
2月26日,韩国,1261,,12,284,2,1261
2月27日,韩国,1766,,13,505,1,1766
2月28日,韩国,2337,,13,571,0,2337
2月29日,韩国,3150,,17,813,4,3150
3月1日,韩国,3736,,18,586,1,3736
3月2日,韩国,4212,,22,476,4,4212
3月3日,韩国,4812,,28,600,6,4812
3月4日,韩国,5328,,32,516,4,5328
3月5日,韩国,5766,,35,438,3,5766
3月6日,韩国,6284,,42,518,7,6284
3月7日,韩国,6593,135,43,309,1,6458
3月8日,韩国,7041,118,48,448,5,6923
3月9日,韩国,7313,130,50,272,2,7183
3月10日,韩国,7478,166,53,165,3,7312
3月11日,韩国,7513,247,58,35,5,7266
3月12日,韩国,7755,288,60,242,2,7467
3月13日,韩国,7869,333,66,114,6,7536
3月14日,韩国,7979,510,71,110,5,7469
3月15日,韩国,8086,714,72,107,1,7372
3月16日,韩国,8162,834,75,76,3,7328
3月17日,韩国,8236,1137,75,74,0,7099
3月18日,韩国,8320,1401,81,84,6,6919
3月19日,韩国,8413,1540,84,93,3,6873
3月20日,韩国,8565,1947,91,152,7,6618
3月21日,韩国,8652,2612,102,87,11,6040
3月22日,韩国,8799,2612,102,147,0,6187
3月23日,韩国,8897,2909,104,98,2,5988
3月24日,韩国,8961,3166,111,64,7,5795
3月25日,韩国,9037,3507,120,76,9,5530
3月26日,韩国,9137,3730,126,100,6,5407
3月27日,韩国,9241,4144,131,104,5,5097
3月28日,韩国,9332,4528,139,91,8,4804
3月29日,韩国,9478,4811,144,146,5,4667
3月30日,韩国,9583,5033,152,105,8,4550
3月31日,韩国,9661,5228,158,78,6,4433
4月1日,韩国,9786,5408,162,125,4,4378
4月2日,韩国,9887,5567,165,101,3,4320
4月3日,韩国,9976,5828,169,89,4,4148
4月4日,韩国,10062,6021,174,86,5,4041
4月5日,韩国,10156,6325,177,94,3,3831
4月6日,韩国,10237,6463,183,81,6,3774
4月7日,韩国,10284,6598,186,47,3,3686
4月8日,韩国,10331,6694,192,47,6,3637
4月9日,韩国,10384,6776,200,53,8,3608
4月10日,韩国,10423,6973,204,39,4,3450
4月11日,韩国,10450,7117,208,27,4,3333
4月12日,韩国,10480,7243,211,30,3,3237
4月13日,韩国,10512,7368,214,32,3,3144
4月14日,韩国,10537,7447,217,25,3,3090
4月15日,韩国,10564,7534,222,27,5,3030
4月16日,韩国,10591,7616,225,27,3,2975
4月17日,韩国,10613,7757,229,22,4,2856
4月18日,韩国,10635,7829,230,22,1,2806
4月19日,韩国,10653,7937,232,18,2,2716
4月20日,韩国,10661,8042,234,8,2,2619
4月21日,韩国,10674,8114,236,13,2,2560
4月22日,韩国,10683,8213,237,9,1,2470
4月23日,韩国,10694,8277,238,11,1,2417
4月24日,韩国,10702,8411,240,8,2,2291
4月25日,韩国,10708,8501,240,6,0,2207
4月26日,韩国,10718,8635,240,10,0,2083
4月27日,韩国,10728,8717,242,10,2,2011
4月28日,韩国,10738,8764,243,10,1,1974
4月29日,韩国,10752,8854,244,14,1,1898
4月30日,韩国,10761,8922,246,9,2,1839
5月1日,韩国,10765,9059,247,4,1,1706
5月2日,韩国,10774,9072,248,9,1,1702
5月3日,韩国,10780,9123,250,6,2,1657
5月4日,韩国,10793,9183,250,13,0,1610
5月5日,韩国,10801,9217,252,8,2,1584
5月6日,韩国,10804,9283,254,3,2,1521
5月7日,韩国,10806,9333,255,2,1,1473
5月8日,韩国,10810,9419,256,4,1,1391
5月9日,韩国,10822,9484,256,12,0,1338
5月10日,韩国,10840,9568,256,18,0,1272
5月11日,韩国,10874,9610,256,34,0,1264
5月12日,韩国,10909,9632,256,35,0,1277
5月13日,韩国,10936,9670,258,27,2,1266
5月14日,韩国,10962,9695,259,26,1,1267
5月15日,韩国,10991,9762,260,29,1,1229
5月16日,韩国,11018,9821,260,27,0,1197
5月17日,韩国,11037,9851,262,19,2,1186
5月18日,韩国,11050,9888,262,13,0,1162
5月19日,韩国,11065,9904,263,15,1,1161
5月20日,韩国,11078,9938,263,13,0,1140
5月21日,韩国,11110,10066,263,32,0,1044
5月22日,韩国,11122,10135,264,12,1,987
5月23日,韩国,11142,10162,264,20,0,980
5月24日,韩国,11165,10194,266,23,2,971
5月25日,韩国,11190,10213,266,25,0,977
5月26日,韩国,11206,10226,267,16,1,980
5月27日,韩国,11225,10275,269,19,2,950
5月28日,韩国,11265,10295,269,40,0,970
5月29日,韩国,11344,10340,269,79,0,1004
5月30日,韩国,11402,10363,269,58,0,1039
5月31日,韩国,11441,10398,269,39,0,1043
6月1日,韩国,11468,10405,270,27,1,1063
6月2日,韩国,11503,10422,271,35,1,1081
6月3日,韩国,11541,10446,272,38,1,1095
6月4日,韩国,11590,10467,273,49,1,1123
6月5日,韩国,11629,10499,273,39,0,1130
6月6日,韩国,11668,10506,273,39,0,1162
6月7日,韩国,11719,10531,273,51,0,1188
6月8日,韩国,11776,10552,273,57,0,1224
6月9日,韩国,11814,10563,273,38,0,1251
6月10日,韩国,11852,10589,274,38,1,1263
6月11日,韩国,11902,10611,276,50,2,1291
6月12日,韩国,11947,10654,276,45,0,1293
6月13日,韩国,12003,10669,277,56,1,1334
6月14日,韩国,12051,10691,277,48,0,1360
6月15日,韩国,12085,10718,277,34,0,1367
6月16日,韩国,12121,10730,277,36,0,1391
6月17日,韩国,12155,10760,278,34,1,1395
6月18日,韩国,12198,10774,279,43,1,1424
6月19日,韩国,12257,10800,280,59,1,1457
6月20日,韩国,12306,10835,280,49,0,1471
6月21日,韩国,12373,10856,280,67,0,1517
6月22日,韩国,12421,10868,280,48,0,1553
6月23日,韩国,0,0,0,0,0,0
6月24日,韩国,0,0,0,0,0,0
6月25日,韩国,0,0,0,0,0,0
6月26日,韩国,0,0,0,0,0,0
2月1日,秘鲁,,,,,,0
2月2日,秘鲁,,,,,,0
2月3日,秘鲁,,,,,,0
2月4日,秘鲁,,,,,,0
2月5日,秘鲁,,,,,,0
2月6日,秘鲁,,,,,,0
2月7日,秘鲁,,,,,,0
2月8日,秘鲁,,,,,,0
2月9日,秘鲁,,,,,,0
2月10日,秘鲁,,,,,,0
2月11日,秘鲁,,,,,,0
2月12日,秘鲁,,,,,,0
2月13日,秘鲁,,,,,,0
2月14日,秘鲁,,,,,,0
2月15日,秘鲁,,,,,,0
2月16日,秘鲁,,,,,,0
2月17日,秘鲁,,,,,,0
2月18日,秘鲁,,,,,,0
2月19日,秘鲁,,,,,,0
2月20日,秘鲁,,,,,,0
2月21日,秘鲁,,,,,,0
2月22日,秘鲁,,,,,,0
2月23日,秘鲁,,,,,,0
2月24日,秘鲁,,,,,,0
2月25日,秘鲁,,,,,,0
2月26日,秘鲁,,,,,,0
2月27日,秘鲁,,,,,,0
2月28日,秘鲁,,,,,,0
2月29日,秘鲁,,,,,,0
3月1日,秘鲁,,,,,,0
3月2日,秘鲁,,,,,,0
3月3日,秘鲁,,,,,,0
3月4日,秘鲁,,,,,,0
3月5日,秘鲁,,,,,,0
3月6日,秘鲁,,,,,,0
3月7日,秘鲁,1,,,1,,1
3月8日,秘鲁,6,,,5,,6
3月9日,秘鲁,6,,,0,,6
3月10日,秘鲁,9,,,3,,9
3月11日,秘鲁,11,,,2,,11
3月12日,秘鲁,13,,,2,,13
3月13日,秘鲁,22,,,9,,22
3月14日,秘鲁,28,,,6,,28
3月15日,秘鲁,38,,,10,,38
3月16日,秘鲁,71,,,33,,71
3月17日,秘鲁,86,1,,15,,85
3月18日,秘鲁,117,1,,31,,116
3月19日,秘鲁,145,1,,28,,144
3月20日,秘鲁,234,1,1,89,1,233
3月21日,秘鲁,263,1,4,29,3,262
3月22日,秘鲁,318,1,5,55,1,317
3月23日,秘鲁,363,1,5,45,0,362
3月24日,秘鲁,395,1,5,32,0,394
3月25日,秘鲁,416,1,7,21,2,415
3月26日,秘鲁,480,1,9,64,2,479
3月27日,秘鲁,580,14,9,100,0,566
3月28日,秘鲁,635,16,9,55,0,619
3月29日,秘鲁,671,16,16,36,7,655
3月30日,秘鲁,852,16,18,181,2,836
3月31日,秘鲁,950,16,18,98,0,934
4月1日,秘鲁,1065,394,30,115,12,671
4月2日,秘鲁,1323,394,38,258,8,929
4月3日,秘鲁,1414,537,55,91,17,877
4月4日,秘鲁,1595,537,61,181,6,1058
4月5日,秘鲁,1746,914,73,151,12,832
4月6日,秘鲁,2281,989,83,535,10,1292
4月7日,秘鲁,2561,997,92,280,9,1564
4月8日,秘鲁,2954,1301,107,393,15,1653
4月9日,秘鲁,4342,1333,121,1388,14,3009
4月10日,秘鲁,5256,1438,138,914,17,3818
4月11日,秘鲁,5897,1569,169,641,31,4328
4月12日,秘鲁,6848,1739,181,951,12,5109
4月13日,秘鲁,7519,1798,193,671,12,5721
4月14日,秘鲁,9784,2642,216,2265,23,7142
4月15日,秘鲁,10303,2869,230,519,14,7434
4月16日,秘鲁,11475,3108,254,1172,24,8367
4月17日,秘鲁,12491,6120,274,1016,20,6371
4月18日,秘鲁,13489,6541,300,998,26,6948
4月19日,秘鲁,14420,6684,348,931,48,7736
4月20日,秘鲁,15628,6811,400,1208,52,8817
4月21日,秘鲁,16325,6968,445,697,45,9357
4月22日,秘鲁,17837,6982,484,1512,39,10855
4月23日,秘鲁,19250,7027,530,1413,46,12223
4月24日,秘鲁,20914,7422,572,1664,42,13492
4月25日,秘鲁,21648,7496,634,734,62,14152
4月26日,秘鲁,25331,7797,700,3683,66,17534
4月27日,秘鲁,27517,8088,728,2186,28,19429
4月28日,秘鲁,28699,8425,782,1182,54,20274
4月29日,秘鲁,31190,9179,854,2491,72,22011
4月30日,秘鲁,33931,10037,943,2741,89,23894
5月1日,秘鲁,36976,10405,1051,3045,108,26571
5月2日,秘鲁,40459,11129,1124,3483,73,29330
5月3日,秘鲁,42534,12434,1200,2075,76,30100
5月4日,秘鲁,45928,13550,1286,3394,86,32378
5月5日,秘鲁,47372,14427,1344,1444,58,32945
5月6日,秘鲁,51189,15413,1444,3817,100,35776
5月7日,秘鲁,54817,17527,1533,3628,89,37290
5月8日,秘鲁,58526,18388,1627,3709,94,40138
5月9日,秘鲁,61847,19012,1714,3321,87,42835
5月10日,秘鲁,65015,20246,1814,3168,100,44769
5月11日,秘鲁,67307,21349,1889,2292,75,45958
5月12日,秘鲁,68822,22406,1961,1515,72,46416
5月13日,秘鲁,72059,23324,2057,3237,96,48735
5月14日,秘鲁,76306,24324,2169,4247,112,51982
5月15日,秘鲁,80604,25151,2267,4298,98,55453
5月16日,秘鲁,84495,27147,2392,3891,125,57348
5月17日,秘鲁,88541,28272,2523,4046,131,60269
5月18日,秘鲁,92273,28621,2648,3732,125,63652
5月19日,秘鲁,94933,30306,2789,2660,141,64627
5月20日,秘鲁,99483,36524,2914,4550,125,62959
5月21日,秘鲁,104020,41968,3024,4537,110,62052
5月22日,秘鲁,108769,43587,3148,4749,124,65182
5月23日,秘鲁,111698,44848,3244,2929,96,66850
5月24日,秘鲁,115754,47915,3373,4056,129,67839
5月25日,秘鲁,119959,49795,3456,4205,83,70164
5月26日,秘鲁,119959,49795,3456,0,0,70164
5月27日,秘鲁,123979,50949,3629,4020,173,73030
5月28日,秘鲁,135905,52906,3983,11926,354,82999
5月29日,秘鲁,135905,56169,3983,0,0,79736
5月30日,秘鲁,141779,59442,4099,5874,116,82337
5月31日,秘鲁,155671,66447,4371,13892,272,89224
6月1日,秘鲁,164476,67208,4506,8805,135,97268
6月2日,秘鲁,170039,68507,4634,5563,128,101532
6月3日,秘鲁,170039,68507,4634,0,0,101532
6月4日,秘鲁,178914,72319,4894,8875,260,106595
6月5日,秘鲁,183198,76228,5031,4284,137,106970
6月6日,秘鲁,187400,79214,5162,4202,131,108186
6月7日,秘鲁,191758,82731,5301,4358,139,109027
6月8日,秘鲁,196515,86219,5465,4757,164,110296
6月9日,秘鲁,199696,89556,5571,3181,106,110140
6月10日,秘鲁,203736,92929,5738,4040,167,110807
6月11日,秘鲁,208823,98031,5903,5087,165,110792
6月12日,秘鲁,214788,102429,6109,5965,206,112359
6月13日,秘鲁,214788,102429,6109,0,0,112359
6月14日,秘鲁,220749,107133,6308,5961,199,113616
6月15日,秘鲁,229736,115579,6688,8987,380,114157
6月16日,秘鲁,232992,119409,6860,3256,172,113583
6月17日,秘鲁,232992,119409,6860,0,0,113583
6月18日,秘鲁,240908,128622,7257,7916,397,112286
6月19日,秘鲁,244388,131190,7461,3480,204,113198
6月20日,秘鲁,247925,135520,7660,3537,199,112405
6月21日,秘鲁,251338,138763,7861,3413,201,112575
6月22日,秘鲁,254936,141967,8045,3598,184,112969
6月23日,秘鲁,0,0,0,0,0,0
6月24日,秘鲁,0,0,0,0,0,0
6月25日,秘鲁,0,0,0,0,0,0
6月26日,秘鲁,0,0,0,0,0,0
2月1日,智利,,,,,,0
2月2日,智利,,,,,,0
2月3日,智利,,,,,,0
2月4日,智利,,,,,,0
2月5日,智利,,,,,,0
2月6日,智利,,,,,,0
2月7日,智利,,,,,,0
2月8日,智利,,,,,,0
2月9日,智利,,,,,,0
2月10日,智利,,,,,,0
2月11日,智利,,,,,,0
2月12日,智利,,,,,,0
2月13日,智利,,,,,,0
2月14日,智利,,,,,,0
2月15日,智利,,,,,,0
2月16日,智利,,,,,,0
2月17日,智利,,,,,,0
2月18日,智利,,,,,,0
2月19日,智利,,,,,,0
2月20日,智利,,,,,,0
2月21日,智利,,,,,,0
2月22日,智利,,,,,,0
2月23日,智利,,,,,,0
2月24日,智利,,,,,,0
2月25日,智利,,,,,,0
2月26日,智利,,,,,,0
2月27日,智利,,,,,,0
2月28日,智利,,,,,,0
2月29日,智利,,,,,,0
3月1日,智利,,,,,,0
3月2日,智利,,,,,,0
3月3日,智利,,,,,,0
3月4日,智利,,,,,,0
3月5日,智利,,,,,,0
3月6日,智利,,,,,,0
3月7日,智利,5,,,1,,5
3月8日,智利,5,,,0,,5
3月9日,智利,10,,,5,,10
3月10日,智利,13,,,3,,13
3月11日,智利,17,,,4,,17
3月12日,智利,23,,,6,,23
3月13日,智利,33,,,10,,33
3月14日,智利,43,,,10,,43
3月15日,智利,61,,,18,,61
3月16日,智利,75,,,14,,75
3月17日,智利,156,,,81,,156
3月18日,智利,201,,,45,,201
3月19日,智利,238,,,37,,238
3月20日,智利,342,,,104,,342
3月21日,智利,434,6,,92,,428
3月22日,智利,537,8,1,103,1,529
3月23日,智利,632,8,1,95,0,624
3月24日,智利,746,11,2,114,1,735
3月25日,智利,922,17,2,176,0,905
3月26日,智利,1142,22,3,220,1,1120
3月27日,智利,1306,22,4,164,1,1284
3月28日,智利,1610,43,5,304,1,1567
3月29日,智利,1909,61,6,299,1,1848
3月30日,智利,2139,75,7,230,1,2064
3月31日,智利,2449,156,8,310,1,2293
4月1日,智利,2738,156,12,289,4,2582
4月2日,智利,3031,234,16,293,4,2797
4月3日,智利,3404,335,18,373,2,3069
4月4日,智利,3737,427,22,333,4,3310
4月5日,智利,4161,528,27,424,5,3633
4月6日,智利,4471,618,34,310,7,3853
4月7日,智利,4815,728,37,344,3,4087
4月8日,智利,5116,898,43,301,6,4218
4月9日,智利,5546,1115,48,430,5,4431
4月10日,智利,5972,1274,57,426,9,4698
4月11日,智利,6501,1571,65,529,8,4930
4月12日,智利,6927,1864,73,426,8,5063
4月13日,智利,7213,2059,80,286,7,5154
4月14日,智利,7525,2367,82,312,2,5158
4月15日,智利,7917,2646,92,392,10,5271
4月16日,智利,8273,2937,94,356,2,5336
